payment_id,work_id,stage,amount,payment_date,vendor_id
P003323,W01299,1,829438.62,2024-03-31,V078
P003324,W01299,2,829438.62,2024-07-23,V053
P003325,W01300,1,579028.21,2024-10-05,V047
P003326,W01300,2,579028.21,2025-01-26,V070
P003327,W01301,1,945938.43,2024-05-21,V045
P003328,W01301,2,709453.82,2024-08-19,V023
P003329,W01301,3,709453.82,2024-11-18,V089
P003330,W01302,1,782027.44,2024-08-30,V046
P003331,W01302,2,782027.44,2024-12-14,V074
P003332,W01303,1,1682062.38,2025-12-08,V012
P003333,W01303,2,1261546.79,2026-03-14,V018
P003334,W01303,3,1261546.79,2026-06-10,V083
P003335,W01304,1,902938.51,2025-11-10,V079
P003336,W01304,2,902938.51,2026-02-26,V032
P003337,W01305,1,732382.14,2023-07-13,V083
P003338,W01305,2,732382.14,2023-08-16,V050
P003339,W01306,1,991405.09,2024-08-22,V068
P003340,W01306,2,991405.09,2024-10-29,V083
P003341,W01307,1,407946.56,2025-10-28,V062
P003342,W01307,2,305959.92,2025-12-04,V021
P003343,W01307,3,305959.92,2026-01-20,V054
P003344,W01308,1,783261.36,2026-04-20,V040
P003345,W01308,2,587446.02,2026-06-29,V016
P003346,W01308,3,587446.02,2026-07-30,V077
P003347,W01309,1,507726.88,2025-04-12,V051
P003348,W01309,2,380795.16,2025-05-29,V082
P003349,W01309,3,380795.16,2025-08-19,V022
P003350,W01310,1,931704.84,2023-10-03,V064
P003351,W01310,2,931704.84,2023-11-08,V048
P003352,W01311,1,1080721.14,2023-12-08,V042
P003353,W01311,2,810540.85,2024-01-29,V071
P003354,W01311,3,810540.85,2024-03-13,V046
P003355,W01312,1,409314.55,2025-10-26,V032
P003356,W01312,2,306985.91,2026-02-02,V086
P003357,W01312,3,306985.91,2026-04-16,V087
P003358,W01313,1,881850.94,2026-05-16,V055
P003359,W01313,2,661388.21,2026-07-25,V051
P003360,W01314,1,681044.29,2025-09-07,V011
P003361,W01314,2,510783.22,2025-11-28,V080
P003362,W01314,3,510783.22,2026-02-10,V069
P003363,W01315,1,1320302.08,2025-10-08,V042
P003364,W01315,2,990226.56,2025-12-26,V081
P003365,W01315,3,990226.56,2026-03-28,V039
P003366,W01316,1,472371.43,2025-04-21,V004
P003367,W01316,2,354278.57,2025-05-16,V090
P003368,W01316,3,354278.57,2025-06-21,V082
P003369,W01317,1,648070.04,2026-01-14,V029
P003370,W01317,2,486052.53,2026-03-20,V016
P003371,W01317,3,486052.53,2026-05-10,V034
P003372,W01318,1,1103527.97,2026-07-26,V003
P003373,W01319,1,594916.75,2024-09-18,V028
P003374,W01319,2,594916.75,2024-12-24,V078
P003375,W01320,1,756603.77,2026-06-21,V005
P003376,W01320,2,567452.83,2026-08-20,V052
P003377,W01321,1,862112.17,2024-10-17,V048
P003378,W01321,2,862112.17,2025-02-16,V028
P003379,W01322,1,3747163.37,2026-02-02,V012
P003380,W01322,2,3747163.37,2026-05-17,V010
P003381,W01323,1,546655.87,2025-09-25,V012
P003382,W01323,2,409991.9,2025-11-04,V088
P003383,W01323,3,409991.9,2025-12-15,V075
P003384,W01324,1,767312.55,2023-10-05,V076
P003385,W01324,2,767312.55,2024-01-15,V056
P003386,W01325,1,1090072.52,2024-07-18,V023
P003387,W01325,2,817554.39,2024-09-05,V079
P003388,W01325,3,817554.39,2024-10-18,V011
P003389,W01326,1,3600217.51,2024-05-30,V069
P003390,W01326,2,3600217.51,2024-09-15,V016
P003391,W01327,1,1312957.38,2024-10-28,V044
P003392,W01327,2,984718.03,2024-12-11,V085
P003393,W01327,3,984718.03,2025-03-06,V041
P003394,W01328,1,642888.85,2026-05-06,V024
P003395,W01328,2,482166.64,2026-06-29,V008
P003396,W01328,3,482166.64,2026-08-31,V057
P003397,W01329,1,1833051.08,2026-01-27,V007
P003398,W01329,2,1374788.31,2026-04-11,V071
P003399,W01329,3,1374788.31,2026-06-03,V036
P003400,W01330,1,2766025.48,2025-12-27,V015
P003401,W01330,2,2074519.11,2026-04-01,V032
P003402,W01330,3,2074519.11,2026-06-15,V047
P003403,W01331,1,490947.8,2024-11-13,V052
P003404,W01331,2,368210.85,2024-12-21,V007
P003405,W01331,3,368210.85,2025-01-27,V078
P003406,W01332,1,774344.37,2026-02-16,V033
P003407,W01332,2,580758.28,2026-03-22,V054
P003408,W01332,3,580758.28,2026-04-13,V083
P003409,W01333,1,272811.76,2025-04-30,V044
P003410,W01333,2,272811.76,2025-07-04,V048
P003411,W01334,1,1015812.18,2026-01-13,V017
P003412,W01334,2,761859.14,2026-02-21,V028
P003413,W01334,3,761859.14,2026-04-28,V043
P003414,W01335,1,1953645.54,2025-01-30,V020
P003415,W01335,2,1953645.54,2025-04-24,V014
P003416,W01336,1,1179324.53,2024-07-26,V064
P003417,W01336,2,884493.4,2024-10-08,V037
P003418,W01336,3,884493.4,2025-01-31,V077
P003419,W01337,1,279298.96,2025-08-15,V048
P003420,W01337,2,279298.96,2025-11-02,V043
P003421,W01338,1,1447290.69,2025-12-12,V071
P003422,W01338,2,1085468.02,2026-02-01,V034
P003423,W01338,3,1085468.02,2026-04-22,V012
P003424,W01339,1,368802.65,2025-05-31,V063
P003425,W01339,2,276601.99,2025-06-26,V070
P003426,W01339,3,276601.99,2025-07-30,V079
P003427,W01340,1,668513.75,2024-12-04,V040
P003428,W01340,2,668513.75,2025-04-03,V052
P003429,W01341,1,349797.49,2023-10-10,V005
P003430,W01341,2,262348.12,2023-11-20,V080
P003431,W01341,3,262348.12,2023-12-14,V045
P003432,W01342,1,779680.9,2025-07-13,V004
P003433,W01342,2,584760.67,2025-09-03,V025
P003434,W01342,3,584760.67,2025-11-10,V032
P003435,W01343,1,676278.52,2025-02-23,V057
P003436,W01343,2,507208.89,2025-05-19,V020
P003437,W01343,3,507208.89,2025-07-16,V054
P003438,W01344,1,829866.94,2026-01-29,V063
P003439,W01344,2,829866.94,2026-05-14,V052
P003440,W01345,1,1790731.47,2024-11-09,V014
P003441,W01345,2,1790731.47,2025-03-17,V033
P003442,W01346,1,593076.0,2026-01-27,V011
P003443,W01346,2,593076.0,2026-04-12,V029
P003444,W01347,1,1766828.29,2024-06-27,V050
P003445,W01347,2,1325121.22,2024-08-30,V008
P003446,W01347,3,1325121.22,2024-10-18,V024
P003447,W01348,1,1137302.28,2024-01-09,V075
P003448,W01348,2,852976.71,2024-01-30,V014
P003449,W01348,3,852976.71,2024-03-11,V088
P003450,W01349,1,225115.65,2025-07-23,V044
P003451,W01349,2,168836.74,2025-08-19,V043
P003452,W01349,3,168836.74,2025-10-04,V017
P003453,W01350,1,839642.91,2026-05-20,V074
P003454,W01350,2,629732.18,2026-08-01,V017
P003455,W01351,1,1017828.69,2025-09-21,V023
P003456,W01351,2,763371.52,2025-11-02,V009
P003457,W01351,3,763371.52,2025-12-30,V069
P003458,W01352,1,535261.48,2025-12-27,V045
P003459,W01352,2,401446.11,2026-04-10,V022
P003460,W01352,3,401446.11,2026-07-22,V002
P003461,W01353,1,1122743.43,2024-12-15,V016
P003462,W01353,2,842057.57,2025-03-10,V029
P003463,W01353,3,842057.57,2025-05-06,V053
P003464,W01354,1,468144.85,2025-11-16,V072
P003465,W01354,2,351108.64,2026-01-11,V020
P003466,W01354,3,351108.64,2026-03-11,V039
P003467,W01355,1,391295.36,2024-06-01,V046
P003468,W01355,2,293471.52,2024-07-06,V060
P003469,W01355,3,293471.52,2024-08-11,V087
P003470,W01356,1,538147.47,2026-03-12,V023
P003471,W01356,2,538147.47,2026-04-25,V086
P003472,W01357,1,613939.91,2023-12-18,V008
P003473,W01357,2,460454.93,2024-03-04,V075
P003474,W01357,3,460454.93,2024-04-06,V053
P003475,W01358,1,450548.34,2025-06-26,V079
P003476,W01358,2,337911.25,2025-08-01,V068
P003477,W01358,3,337911.25,2025-09-30,V005
P003478,W01359,1,635494.96,2026-01-15,V084
P003479,W01359,2,476621.22,2026-03-27,V001
P003480,W01359,3,476621.22,2026-05-21,V012
P003481,W01360,1,891618.4,2024-03-05,V084
P003482,W01360,2,668713.8,2024-05-02,V027
P003483,W01360,3,668713.8,2024-07-16,V047
P003484,W01361,1,1014117.14,2025-03-30,V050
P003485,W01361,2,760587.85,2025-04-27,V004
P003486,W01361,3,760587.85,2025-06-03,V022
P003487,W01362,1,2695691.6,2024-06-12,V081
P003488,W01362,2,2021768.7,2024-09-22,V016
P003489,W01362,3,2021768.7,2025-01-03,V031
P003490,W01363,1,433375.27,2024-04-23,V043
P003491,W01363,2,433375.27,2024-07-25,V070
P003492,W01364,1,668706.73,2026-04-05,V041
P003493,W01364,2,668706.73,2026-06-08,V089
P003494,W01365,1,184356.68,2024-05-12,V054
P003495,W01365,2,138267.51,2024-06-16,V038
P003496,W01365,3,138267.51,2024-07-28,V086
P003497,W01366,1,1028285.9,2023-08-20,V006
P003498,W01366,2,1028285.9,2023-11-11,V016
P003499,W01367,1,801639.32,2024-06-11,V040
P003500,W01367,2,601229.49,2024-08-20,V066
P003501,W01367,3,601229.49,2024-11-11,V070
P003502,W01368,1,673594.96,2024-06-06,V059
P003503,W01368,2,505196.22,2024-08-05,V042
P003504,W01368,3,505196.22,2024-10-01,V063
P003505,W01369,1,607117.36,2025-10-19,V049
P003506,W01369,2,455338.02,2026-01-08,V021
P003507,W01369,3,455338.02,2026-02-11,V039
P003508,W01370,1,684425.42,2025-10-23,V015
P003509,W01370,2,513319.07,2025-12-21,V014
P003510,W01370,3,513319.07,2026-03-08,V068
P003511,W01371,1,1254403.82,2024-04-29,V066
P003512,W01371,2,940802.86,2024-06-23,V061
P003513,W01371,3,940802.86,2024-08-12,V067
P003514,W01372,1,1018941.44,2025-05-23,V059
P003515,W01372,2,764206.08,2025-06-25,V031
P003516,W01372,3,764206.08,2025-07-10,V049
P003517,W01373,1,229037.35,2026-04-22,V070
P003518,W01373,2,171778.01,2026-06-07,V008
P003519,W01373,3,171778.01,2026-07-18,V019
P003520,W01374,1,1632356.78,2024-02-11,V013
P003521,W01374,2,1632356.78,2024-05-27,V003
P003522,W01375,1,997351.56,2026-08-01,V086
P003523,W01376,1,1641357.57,2023-09-24,V014
P003524,W01376,2,1641357.57,2024-01-03,V059
P003525,W01377,1,706407.15,2023-10-16,V065
P003526,W01377,2,529805.36,2023-12-20,V059
P003527,W01377,3,529805.36,2024-01-18,V060
P003528,W01378,1,406512.5,2024-01-28,V047
P003529,W01378,2,304884.37,2024-03-15,V052
P003530,W01378,3,304884.37,2024-04-18,V080
P003531,W01379,1,744307.87,2023-11-13,V089
P003532,W01379,2,558230.9,2023-12-10,V041
P003533,W01379,3,558230.9,2024-01-13,V062
P003534,W01380,1,1581957.68,2025-07-06,V058
P003535,W01380,2,1186468.26,2025-09-30,V012
P003536,W01380,3,1186468.26,2025-12-23,V078
P003537,W01381,1,2664586.42,2025-10-28,V082
P003538,W01381,2,1998439.82,2026-01-29,V026
P003539,W01381,3,1998439.82,2026-05-22,V022
P003540,W01382,1,588396.53,2023-10-26,V006
P003541,W01382,2,441297.4,2024-01-20,V038
P003542,W01382,3,441297.4,2024-03-17,V027
P003543,W01383,1,342358.49,2024-12-28,V079
P003544,W01383,2,342358.49,2025-03-06,V082
P003545,W01384,1,1070465.64,2025-04-05,V013
P003546,W01384,2,802849.23,2025-05-16,V030
P003547,W01384,3,802849.23,2025-07-20,V045
P003548,W01385,1,1752051.46,2026-03-24,V007
P003549,W01385,2,1314038.59,2026-06-09,V072
P003550,W01386,1,1092423.72,2025-08-24,V086
P003551,W01386,2,819317.79,2025-12-08,V067
P003552,W01386,3,819317.79,2026-03-12,V088
P003553,W01387,1,319747.72,2026-04-14,V032
P003554,W01387,2,239810.79,2026-05-25,V083
P003555,W01387,3,239810.79,2026-07-31,V019
P003556,W01388,1,991806.88,2023-12-09,V079
P003557,W01388,2,743855.16,2024-01-27,V080
P003558,W01388,3,743855.16,2024-04-19,V009
P003559,W01389,1,3279359.9,2023-11-24,V045
P003560,W01389,2,3279359.9,2024-04-07,V008
P003561,W01390,1,1013414.52,2023-07-11,V020
P003562,W01390,2,760060.89,2023-08-31,V033
P003563,W01390,3,760060.89,2023-09-29,V012
P003564,W01391,1,552910.26,2025-03-29,V028
P003565,W01391,2,414682.7,2025-05-28,V020
P003566,W01391,3,414682.7,2025-07-18,V018
P003567,W01392,1,827218.27,2023-09-25,V044
P003568,W01392,2,620413.7,2023-12-12,V003
P003569,W01392,3,620413.7,2024-02-08,V058
P003570,W01393,1,689571.11,2024-10-05,V063
P003571,W01393,2,517178.33,2024-12-15,V005
P003572,W01393,3,517178.33,2025-02-20,V011
P003573,W01394,1,578535.3,2024-11-09,V025
P003574,W01394,2,433901.48,2025-01-13,V087
P003575,W01394,3,433901.48,2025-04-21,V073
P003576,W01395,1,1317367.71,2024-06-24,V040
P003577,W01395,2,988025.78,2024-09-08,V032
P003578,W01395,3,988025.78,2024-12-07,V008
P003579,W01396,1,427599.21,2023-09-01,V062
P003580,W01396,2,427599.21,2023-11-05,V037
P003581,W01397,1,4092092.12,2023-12-25,V023
P003582,W01397,2,4092092.12,2024-03-24,V084
P003583,W01398,1,2189304.38,2023-10-30,V014
P003584,W01398,2,2189304.38,2024-02-29,V045
P003585,W01399,1,516133.12,2025-04-23,V048
P003586,W01399,2,387099.84,2025-05-25,V066
P003587,W01399,3,387099.84,2025-07-24,V075
P003588,W01400,1,1044536.08,2024-02-24,V015
P003589,W01400,2,783402.06,2024-04-15,V072
P003590,W01400,3,783402.06,2024-06-14,V066
P003591,W01401,1,2324719.79,2023-10-21,V085
P003592,W01401,2,2324719.79,2024-01-27,V015
P003593,W01402,1,349797.49,2023-12-19,V053
P003594,W01402,2,262348.12,2024-02-04,V082
P003595,W01402,3,262348.12,2024-03-23,V022
P003596,W01404,1,301804.84,2026-06-01,V006
P003597,W01404,2,301804.84,2026-08-01,V019
P003598,W01405,1,372974.59,2026-04-18,V050
P003599,W01405,2,372974.59,2026-07-13,V017
P003600,W01406,1,1125285.24,2026-03-06,V073
P003601,W01406,2,1125285.24,2026-04-25,V073
P003602,W01407,1,536112.31,2023-09-30,V030
P003603,W01407,2,536112.31,2023-12-04,V021
P003604,W01408,1,1585235.35,2026-05-24,V045
P003605,W01408,2,1585235.35,2026-07-21,V072
P003606,W01409,1,883158.83,2024-01-20,V025
P003607,W01409,2,883158.83,2024-02-29,V071
P003608,W01410,1,1308624.29,2026-03-31,V036
P003609,W01410,2,1308624.29,2026-06-26,V002
P003610,W01411,1,2433710.08,2024-07-17,V056
P003611,W01411,2,2433710.08,2024-12-02,V043
P003612,W01412,1,430517.98,2026-05-15,V006
P003613,W01412,2,322888.48,2026-06-10,V031
P003614,W01412,3,322888.48,2026-07-02,V027
P003615,W01413,1,602973.95,2026-03-31,V061
P003616,W01413,2,452230.46,2026-06-19,V011
P003617,W01413,3,452230.46,2026-08-31,V043
P003618,W01414,1,1310235.75,2024-02-17,V046
P003619,W01414,2,982676.81,2024-04-07,V057
P003620,W01414,3,982676.81,2024-05-31,V035
P003621,W01415,1,1837430.89,2025-04-04,V046
P003622,W01415,2,1837430.89,2025-08-24,V039
P003623,W00913,2,853460.85,2025-12-11,V042
P003624,W00913,2,829986.15,2025-12-13,V042
P003625,W00055,1,974373.4,2024-05-30,V075
P003626,W00055,1,530519.75,2024-06-01,V075
P003627,W00389,1,874042.86,2025-07-13,V089
P003628,W00389,1,897851.21,2025-07-15,V089
P003629,W00389,1,414368.96,2025-07-17,V089
P003630,W00086,2,919821.66,2026-02-26,V010
P003631,W00086,2,592822.07,2026-02-28,V010
P003632,W00773,2,896866.38,2024-06-22,V011
P003633,W00773,2,963036.49,2024-06-24,V011
P003634,W00773,2,363615.97,2024-06-26,V011
P003635,W01231,1,913582.8,2024-09-19,V053
P003636,W01231,1,926934.75,2024-09-21,V053
P003637,W01231,1,137588.85,2024-09-23,V053
P003638,W01161,3,909508.22,2025-09-29,V012
P003639,W01161,3,749637.47,2025-10-01,V012
P003640,W00953,1,892194.45,2025-09-10,V076
P003641,W00953,1,888355.93,2025-09-12,V076
P003642,W00953,1,852749.76,2025-09-14,V076
P003643,W00953,1,559776.48,2025-09-16,V076
P003644,W01276,1,860300.39,2025-06-17,V006
P003645,W01276,1,554017.5,2025-06-19,V006
P003646,W01059,2,946776.78,2025-08-29,V014
P003647,W01059,2,971236.33,2025-08-31,V014
P003648,W01059,2,92099.95,2025-09-02,V014
P003649,W01059,2,0.0,2025-09-04,V014
P003650,W01105,2,891599.78,2023-11-16,V028
P003651,W01105,2,909248.45,2023-11-18,V028
P003652,W01105,2,523871.56,2023-11-20,V028
P003653,W01236,1,970117.42,2025-07-23,V055
P003654,W01236,1,469372.15,2025-07-25,V055
P003655,W00864,9,0.01,2026-08-20,V010
P003656,W00424,9,410008.44,2026-08-20,V043
P003657,W00848,9,767780.56,2026-08-20,V041
P003658,W01269,9,1520928.84,2026-08-20,V080
